mpirun --bind-to none       -x GRPC_PLATFORM_TYPE       -x GRPC_RDMA_RING_BUFFER_SIZE_KB       -x GRPC_VERBOSITY       -x GRPC_TRACE       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.81.28:50051       -streaming=true       -req=32       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=30       -delay=0       -report_interval=1       -random_delay=true
[pitzer-login02.hpc.osc.edu:183847] Warning: could not find environment variable "GRPC_RDMA_RING_BUFFER_SIZE_KB"
[pitzer-login02.hpc.osc.edu:183847] Warning: could not find environment variable "GRPC_VERBOSITY"
[pitzer-login02.hpc.osc.edu:183847] Warning: could not find environment variable "GRPC_TRACE"

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 32 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Send Delay 0.000 ms, Duration 30 secs, Streaming 1, Coalesce 1, msgs/stream 1000, Report Interval 1 secs
Host p0022.ten.osc.edu, Rank 4, Rate 1.93 RPCs/s, TX Bandwidth 0.00 Mb/s, RX Bandwidth 0.00 Mb/s, RTT (us) mean 114.67, P50 96.83, P95 96.83, P99 96.83, max 132.61
Host p0046.ten.osc.edu, Rank 49, Rate 2.94 RPCs/s, TX Bandwidth 0.00 Mb/s, RX Bandwidth 0.00 Mb/s, RTT (us) mean 139.71, P50 77.69, P95 77.69, P99 77.69, max 251.26
Host p0047.ten.osc.edu, Rank 58, Rate 3.91 RPCs/s, TX Bandwidth 0.00 Mb/s, RX Bandwidth 0.00 Mb/s, RTT (us) mean 176.70, P50 83.20, P95 83.20, P99 83.20, max 295.68
Host p0047.ten.osc.edu, Rank 59, Rate 3.00 RPCs/s, TX Bandwidth 0.00 Mb/s, RX Bandwidth 0.00 Mb/s, RTT (us) mean 164.03, P50 87.10, P95 87.10, P99 87.10, max 294.14
Host p0024.ten.osc.edu, Rank 17, Rate 0.97 RPCs/s, TX Bandwidth 0.00 Mb/s, RX Bandwidth 0.00 Mb/s, RTT (us) mean 117.15, P50 117.18, P95 117.18, P99 117.18, max 117.18
Host p0022.ten.osc.edu, Rank 2, Rate 1.99 RPCs/s, TX Bandwidth 0.00 Mb/s, RX Bandwidth 0.00 Mb/s, RTT (us) mean 193.13, P50 64.61, P95 64.61, P99 64.61, max 321.79
Host p0046.ten.osc.edu, Rank 54, Rate 3.42 RPCs/s, TX Bandwidth 0.00 Mb/s, RX Bandwidth 0.00 Mb/s, RTT (us) mean 253.69, P50 120.19, P95 120.19, P99 120.19, max 337.15
Host p0046.ten.osc.edu, Rank 52, Rate 1.83 RPCs/s, TX Bandwidth 0.00 Mb/s, RX Bandwidth 0.00 Mb/s, RTT (us) mean 138.64, P50 69.63, P95 69.63, P99 69.63, max 207.74
Host p0047.ten.osc.edu, Rank 62, Rate 1.67 RPCs/s, TX Bandwidth 0.00 Mb/s, RX Bandwidth 0.00 Mb/s, RTT (us) mean 241.87, P50 84.29, P95 84.29, P99 84.29, max 399.62
Host p0024.ten.osc.edu, Rank 18, Rate 2.64 RPCs/s, TX Bandwidth 0.00 Mb/s, RX Bandwidth 0.00 Mb/s, RTT (us) mean 135.72, P50 73.66, P95 73.66, P99 73.66, max 241.79
Host p0043.ten.osc.edu, Rank 28, Rate 1.71 RPCs/s, TX Bandwidth 0.00 Mb/s, RX Bandwidth 0.00 Mb/s, RTT (us) mean 105.86, P50 92.67, P95 92.67, P99 92.67, max 119.10
Host p0024.ten.osc.edu, Rank 16, Rate 5.13 RPCs/s, TX Bandwidth 0.00 Mb/s, RX Bandwidth 0.00 Mb/s, RTT (us) mean 75.76, P50 34.43, P95 34.43, P99 34.43, max 150.53
Host p0047.ten.osc.edu, Rank 57, Rate 3.05 RPCs/s, TX Bandwidth 0.00 Mb/s, RX Bandwidth 0.00 Mb/s, RTT (us) mean 65.88, P50 47.62, P95 47.62, P99 47.62, max 79.10
Host p0043.ten.osc.edu, Rank 27, Rate 1.53 RPCs/s, TX Bandwidth 0.00 Mb/s, RX Bandwidth 0.00 Mb/s, RTT (us) mean 297.70, P50 202.88, P95 202.88, P99 202.88, max 392.70
Host p0046.ten.osc.edu, Rank 53, Rate 3.10 RPCs/s, TX Bandwidth 0.00 Mb/s, RX Bandwidth 0.00 Mb/s, RTT (us) mean 90.90, P50 53.95, P95 53.95, P99 53.95, max 114.62
Host p0044.ten.osc.edu, Rank 39, Rate 2.33 RPCs/s, TX Bandwidth 0.00 Mb/s, RX Bandwidth 0.00 Mb/s, RTT (us) mean 175.77, P50 100.54, P95 100.54, P99 100.54, max 304.89
Host p0043.ten.osc.edu, Rank 24, Rate 1.52 RPCs/s, TX Bandwidth 0.00 Mb/s, RX Bandwidth 0.00 Mb/s, RTT (us) mean 62.66, P50 59.58, P95 59.58, P99 59.58, max 65.79
Host p0045.ten.osc.edu, Rank 42, Rate 2.20 RPCs/s, TX Bandwidth 0.00 Mb/s, RX Bandwidth 0.00 Mb/s, RTT (us) mean 201.53, P50 97.02, P95 97.02, P99 97.02, max 311.04
Host p0046.ten.osc.edu, Rank 51, Rate 1.44 RPCs/s, TX Bandwidth 0.00 Mb/s, RX Bandwidth 0.00 Mb/s, RTT (us) mean 80.00, P50 71.04, P95 71.04, P99 71.04, max 89.02
